Date,Hour,Water.lever,X
4/29/2008,19,898,NA
4/29/2008,22,915,NA
4/30/2008,1,931,NA
4/30/2008,4,937,NA
4/30/2008,7,929,NA
4/30/2008,10,904,NA
4/30/2008,13,873,NA
4/30/2008,16,865,NA
4/30/2008,19,879,NA
4/30/2008,22,892,901
5/1/2008,1,908,NA
5/1/2008,4,924,NA
5/1/2008,7,920,NA
5/1/2008,10,917,NA
5/1/2008,13,911,NA
5/1/2008,16,900,NA
5/1/2008,19,913,NA
5/1/2008,22,919,914
5/2/2008,1,923,NA
5/2/2008,4,902,NA
5/2/2008,7,870,NA
5/2/2008,10,883,NA
5/2/2008,13,904,NA
5/2/2008,16,915,NA
5/2/2008,19,952,NA
5/2/2008,22,975.5,917
5/3/2008,1,996,NA
5/3/2008,4,994.5,NA
5/3/2008,7,980,NA
5/3/2008,10,958,NA
5/3/2008,13,947,NA
5/3/2008,16,963.5,NA
5/3/2008,19,987,NA
5/3/2008,22,994,NA
5/4/2008,1,1002,NA
5/4/2008,4,988,NA
5/4/2008,7,982,NA
5/4/2008,10,971.5,NA
5/4/2008,13,953,NA
5/4/2008,16,971,NA
5/4/2008,19,1000,NA
5/4/2008,22,1014.5,NA
5/5/2008,1,1034,NA
5/5/2008,4,1056,NA
5/5/2008,7,1089,NA
5/5/2008,10,1116.666667,NA
5/5/2008,13,1139.666667,NA
5/5/2008,16,1172.333333,NA
5/5/2008,19,1191.333333,NA
5/5/2008,22,1200.5,NA
5/6/2008,1,1208,NA
5/6/2008,4,1195.5,NA
5/6/2008,7,1185,NA
5/6/2008,10,1177,NA
5/6/2008,13,1167,NA
5/6/2008,16,1155,NA
5/6/2008,19,1141,NA
5/6/2008,22,1134,NA
5/7/2008,1,1128,NA
5/7/2008,4,1116,NA
5/7/2008,7,1098,NA
5/7/2008,10,1068.5,NA
5/7/2008,13,1054,NA
5/7/2008,16,1068,NA
5/7/2008,19,1075,NA
5/7/2008,22,1079,NA
5/8/2008,1,1084,NA
5/8/2008,4,1081.5,NA
5/8/2008,7,1065,NA
5/8/2008,10,1044.5,NA
5/8/2008,13,1032,NA
5/8/2008,16,1046.5,NA
5/8/2008,19,1061,NA
5/8/2008,22,1067.5,NA
5/9/2008,1,1074,NA
5/9/2008,4,1062.5,NA
5/9/2008,7,1051,NA
5/9/2008,10,1038.5,NA
5/9/2008,13,1010,NA
5/9/2008,16,1010,NA
5/9/2008,19,1045,NA
5/9/2008,22,1056,NA
5/10/2008,1,1065,NA
5/10/2008,4,1070,NA
5/10/2008,7,1068,NA
5/10/2008,10,1061,NA
5/10/2008,13,1058,NA
5/10/2008,16,1073,NA
5/10/2008,19,1083,NA
5/10/2008,22,1087,NA
5/11/2008,1,1080,NA
5/11/2008,4,1062.5,NA
5/11/2008,7,1051,NA
5/11/2008,10,1033,NA
5/11/2008,13,1016,NA
5/11/2008,16,1014.5,NA
5/11/2008,19,1024,NA
5/11/2008,22,1037,NA
5/12/2008,1,1038,NA
5/12/2008,4,1026.5,NA
5/12/2008,7,1018,NA
5/12/2008,10,1004,NA
5/12/2008,13,993,NA
5/12/2008,16,1005.5,NA
5/12/2008,19,1028,NA
5/12/2008,22,1045,NA
5/13/2008,1,1053,NA
5/13/2008,4,1049.5,NA
5/13/2008,7,1032,NA
5/13/2008,10,1024,NA
5/13/2008,13,1016,NA
5/13/2008,16,1014,NA
5/13/2008,19,1033,NA
5/13/2008,22,1043,NA
5/14/2008,1,1050,NA
5/14/2008,4,1041.5,NA
5/14/2008,7,1034,NA
5/14/2008,10,1010.5,NA
5/14/2008,13,989,NA
5/14/2008,16,983,NA
5/14/2008,19,1008,NA
5/14/2008,22,1022.5,NA
5/15/2008,1,1032,NA
5/15/2008,4,1022.5,NA
5/15/2008,7,1010,NA
5/15/2008,10,984,NA
5/15/2008,13,962,NA
5/15/2008,16,980,NA
5/15/2008,19,1005,NA
5/15/2008,22,1029,NA
5/16/2008,1,1033,NA
5/16/2008,4,1027,NA
5/16/2008,7,1022,NA
5/16/2008,10,996.5,NA
5/16/2008,13,975,NA
5/16/2008,16,976.5,NA
5/16/2008,19,1000,NA
5/16/2008,22,1020.5,NA
5/17/2008,1,1036,NA
5/17/2008,4,1027,NA
5/17/2008,7,1020,NA
5/17/2008,10,1012,NA
5/17/2008,13,999,NA
5/17/2008,16,1008.5,NA
5/17/2008,19,1021,NA
5/17/2008,22,1033,NA
5/18/2008,1,1043,NA
5/18/2008,4,1027.5,NA
5/18/2008,7,1016,NA
5/18/2008,10,1003.5,NA
5/18/2008,13,989,NA
5/18/2008,16,999.5,NA
5/18/2008,19,1018,NA
5/18/2008,22,1031,NA
5/19/2008,1,1030,NA
5/19/2008,4,1005.5,NA
5/19/2008,7,961,NA
5/19/2008,10,952,NA
5/19/2008,13,951,NA
5/19/2008,16,970,NA
5/19/2008,19,1011,NA
5/19/2008,22,1039.5,NA
5/20/2008,1,1056,NA
5/20/2008,4,1061.5,NA
5/20/2008,7,1054,NA
5/20/2008,10,1041.5,NA
5/20/2008,13,1028,NA
5/20/2008,16,1034,NA
5/20/2008,19,1054,NA
5/20/2008,22,1066.5,NA
5/21/2008,1,1074,NA
5/21/2008,4,1069,NA
5/21/2008,7,1061,NA
5/21/2008,10,1035.5,NA
5/21/2008,13,1018,NA
5/21/2008,16,1019,NA
5/21/2008,19,1033,NA
5/21/2008,22,1046,NA
5/22/2008,1,1053,NA
5/22/2008,4,1049,NA
5/22/2008,7,1038,NA
5/22/2008,10,1013,NA
5/22/2008,13,992,NA
5/22/2008,16,995,NA
5/22/2008,19,1016,NA
5/22/2008,22,1030.5,NA
5/23/2008,1,1036,NA
5/23/2008,4,1028,NA
5/23/2008,7,1021,NA
5/23/2008,10,1002.5,NA
5/23/2008,13,980,NA
5/23/2008,16,990.5,NA
5/23/2008,19,1015,NA
5/23/2008,22,1033.5,NA
5/24/2008,1,1045,NA
5/24/2008,4,1036.5,NA
5/24/2008,7,1026,NA
5/24/2008,10,1000,NA
5/24/2008,13,975,NA
5/24/2008,16,967,NA
5/24/2008,19,994,NA
5/24/2008,22,1009,NA
5/25/2008,1,1021,NA
5/25/2008,4,1026.5,NA
5/25/2008,7,1016,NA
5/25/2008,10,991,NA
5/25/2008,13,973,NA
5/25/2008,16,955,NA
5/25/2008,19,956,NA
5/25/2008,22,974,NA
5/26/2008,1,988,NA
5/26/2008,4,990,NA
5/26/2008,7,985,NA
5/26/2008,10,983,NA
5/26/2008,13,983,NA
5/26/2008,16,1002,NA
5/26/2008,19,1030,NA
5/26/2008,22,1044,NA
5/27/2008,1,1049,NA
5/27/2008,4,1038.5,NA
5/27/2008,7,1025,NA
5/27/2008,10,999.5,NA
5/27/2008,13,981,NA
5/27/2008,16,993,NA
5/27/2008,19,1017,NA
5/27/2008,22,1032,NA
5/28/2008,1,1037,NA
5/28/2008,4,1042,NA
5/28/2008,7,1044,NA
5/28/2008,10,1030.5,NA
5/28/2008,13,1024,NA
5/28/2008,16,1027,NA
5/28/2008,19,1035,NA
5/28/2008,22,1037,NA
5/29/2008,1,1034,NA
5/29/2008,4,1029,NA
5/29/2008,7,1025,NA
5/29/2008,10,1023.5,NA
5/29/2008,13,1022,NA
5/29/2008,16,1024,NA
5/29/2008,19,1029,NA
5/29/2008,22,1033,NA
5/30/2008,1,1036,NA
5/30/2008,4,1038,NA
5/30/2008,7,1040,NA
5/30/2008,10,1045,NA
5/30/2008,13,1051,NA
5/30/2008,16,1054,NA
5/30/2008,19,1058,NA
5/30/2008,22,1062,1048
5/31/2008,1,1068,NA
5/31/2008,4,1082,NA
5/31/2008,7,1075,NA
5/31/2008,10,1066.5,NA
5/31/2008,13,1060,NA
5/31/2008,16,1075,NA
5/31/2008,19,1085,NA
5/31/2008,22,1088,NA
6/1/2008,1,1091,NA
6/1/2008,4,1087,NA
6/1/2008,7,1080,NA
6/1/2008,10,1062.5,NA
6/1/2008,13,1045,NA
6/1/2008,16,1049.5,NA
6/1/2008,19,1053,NA
6/1/2008,22,1059.5,NA
6/2/2008,1,1066,NA
6/2/2008,4,1065.5,NA
6/2/2008,7,1052,NA
6/2/2008,10,1024,NA
6/2/2008,13,1001,NA
6/2/2008,16,1001,NA
6/2/2008,19,1023,NA
6/2/2008,22,1039.5,NA
6/3/2008,1,1049,NA
6/3/2008,4,1042.5,NA
6/3/2008,7,1033,NA
6/3/2008,10,1009,NA
6/3/2008,13,987,NA
6/3/2008,16,987.5,NA
6/3/2008,19,1015,NA
6/3/2008,22,1034,NA
6/4/2008,1,1048,NA
6/4/2008,4,1055.5,NA
6/4/2008,7,1055,NA
6/4/2008,10,1050,NA
6/4/2008,13,1045,NA
6/4/2008,16,1061,NA
6/4/2008,19,1075,NA
6/4/2008,22,1084,NA
6/5/2008,1,1089,NA
6/5/2008,4,1083,NA
6/5/2008,7,1078,NA
6/5/2008,10,1071.5,NA
6/5/2008,13,1065,NA
6/5/2008,16,1060,NA
6/5/2008,19,1062,NA
6/5/2008,22,1073,NA
6/6/2008,1,1070,NA
6/6/2008,4,1063,NA
6/6/2008,7,1057,NA
6/6/2008,10,1047.5,NA
6/6/2008,13,1041,NA
6/6/2008,16,1037,NA
6/6/2008,19,1043,NA
6/6/2008,22,1050.5,NA
6/7/2008,1,1056,NA
6/7/2008,4,1050,NA
6/7/2008,7,1048,NA
6/7/2008,10,1064,NA
6/7/2008,13,1071,NA
6/7/2008,16,1076,NA
6/7/2008,19,1093,NA
6/7/2008,22,1103,NA
6/8/2008,1,1111,NA
6/8/2008,4,1119,NA
6/8/2008,7,1128,NA
6/8/2008,10,1129,NA
6/8/2008,13,1131,NA
6/8/2008,16,1133,NA
6/8/2008,19,1133,NA
6/8/2008,22,1143,NA
6/9/2008,1,1156,NA
6/9/2008,4,1159,NA
6/9/2008,7,1155,NA
6/9/2008,10,1147,NA
6/9/2008,13,1147,NA
6/9/2008,16,1153,NA
6/9/2008,19,1158,NA
6/9/2008,22,1162,NA
6/10/2008,1,1165,NA
6/10/2008,4,1164,NA
6/10/2008,7,1157,NA
6/10/2008,10,1136,NA
6/10/2008,13,1118,NA
6/10/2008,16,1111,NA
6/10/2008,19,1108,NA
6/10/2008,22,1112,NA
6/11/2008,1,1116,NA
6/11/2008,4,1107.5,NA
6/11/2008,7,1096,NA
6/11/2008,10,1083.5,NA
6/11/2008,13,1075,NA
6/11/2008,16,1089.5,NA
6/11/2008,19,1111,NA
6/11/2008,22,1119,NA
6/12/2008,1,1120,NA
6/12/2008,4,1100,NA
6/12/2008,7,1084,NA
6/12/2008,10,1064,NA
6/12/2008,13,1052,NA
6/12/2008,16,1055.5,NA
6/12/2008,19,1074,NA
6/12/2008,22,1092.5,NA
6/13/2008,1,1120,NA
6/13/2008,4,1124,NA
6/13/2008,7,1121,NA
6/13/2008,10,1107,NA
6/13/2008,13,1098,NA
6/13/2008,16,1106.5,NA
6/13/2008,19,1113,NA
6/13/2008,22,1127.5,NA
6/14/2008,1,1145,NA
6/14/2008,4,1155.5,NA
6/14/2008,7,1152,NA
6/14/2008,10,1146.5,NA
6/14/2008,13,1142,NA
6/14/2008,16,1144,NA
6/14/2008,19,1151,NA
6/14/2008,22,1161,NA
6/15/2008,1,1173,NA
6/15/2008,4,1171.5,NA
6/15/2008,7,1155,NA
6/15/2008,10,1134.5,NA
6/15/2008,13,1115,NA
6/15/2008,16,1111.5,NA
6/15/2008,19,1110,NA
6/15/2008,22,1104.5,NA
6/16/2008,1,1099,NA
6/16/2008,4,1108,NA
6/16/2008,7,1109,NA
6/16/2008,10,1096,NA
6/16/2008,13,1084,NA
6/16/2008,16,1084.5,NA
6/16/2008,19,1093,NA
6/16/2008,22,1098.5,NA
6/17/2008,1,1105,NA
6/17/2008,4,1088.5,NA
6/17/2008,7,1075,NA
6/17/2008,10,1057,NA
6/17/2008,13,1040,NA
6/17/2008,16,1059,NA
6/17/2008,19,1084,NA
6/17/2008,22,1096,NA
6/18/2008,1,1102,NA
6/18/2008,4,1088.5,NA
6/18/2008,7,1076,NA
6/18/2008,10,1102,NA
6/18/2008,13,1108,NA
6/18/2008,16,1128.5,NA
6/18/2008,19,1146,NA
6/18/2008,22,1167,NA
6/19/2008,1,1184,NA
6/19/2008,4,1196,NA
6/19/2008,7,1217,NA
6/19/2008,10,1237.333333,NA
6/19/2008,13,1267.333333,NA
6/19/2008,16,1306,NA
6/19/2008,19,1332,NA
6/19/2008,22,1352.25,NA
6/20/2008,1,1365,NA
6/20/2008,4,1361.666667,NA
6/20/2008,7,1356,NA
6/20/2008,10,1347.333333,NA
6/20/2008,13,1346,NA
6/20/2008,16,1353.666667,NA
6/20/2008,19,1361,NA
6/20/2008,22,1363,NA
6/21/2008,1,1365,NA
6/21/2008,4,1364,NA
6/21/2008,7,1353.666667,NA
6/21/2008,10,1342.333333,NA
6/21/2008,13,1338.333333,NA
6/21/2008,16,1353,NA
6/21/2008,19,1364.666667,NA
6/21/2008,22,1374.25,NA
6/22/2008,1,1378,NA
6/22/2008,4,1373.333333,NA
6/22/2008,7,1352.666667,NA
6/22/2008,10,1328.666667,NA
6/22/2008,13,1309,NA
6/22/2008,16,1305,NA
6/22/2008,19,1303,NA
6/22/2008,22,1299.5,NA
6/23/2008,1,1297,NA
6/23/2008,4,1290.666667,NA
6/23/2008,7,1274.666667,NA
6/23/2008,10,1249.666667,NA
6/23/2008,13,1230.666667,NA
6/23/2008,16,1219.666667,NA
6/23/2008,19,1215.333333,NA
6/23/2008,22,1208.25,NA
6/24/2008,1,1202,NA
6/24/2008,4,1200.333333,NA
6/24/2008,7,1196.333333,NA
6/24/2008,10,1190,NA
6/24/2008,13,1182.333333,NA
6/24/2008,16,1186.666667,NA
6/24/2008,19,1197.333333,NA
6/24/2008,22,1207.5,NA
6/25/2008,1,1212,NA
6/25/2008,4,1210.5,NA
6/25/2008,7,1206,NA
6/25/2008,10,1194.5,NA
6/25/2008,13,1188,NA
6/25/2008,16,1185.5,NA
6/25/2008,19,1191,NA
6/25/2008,22,1196.5,NA
6/26/2008,1,1193,NA
6/26/2008,4,1185,NA
6/26/2008,7,1179,NA
6/26/2008,10,1160,NA
6/26/2008,13,1146,NA
6/26/2008,16,1156.5,NA
6/26/2008,19,1166,NA
6/26/2008,22,1175,NA
6/27/2008,1,1185,NA
6/27/2008,4,1184,NA
6/27/2008,7,1167,NA
6/27/2008,10,1155.5,NA
6/27/2008,13,1172,NA
6/27/2008,16,1202.5,NA
6/27/2008,19,1220,NA
6/27/2008,22,1225,NA
6/28/2008,1,1231,NA
6/28/2008,4,1231.5,NA
6/28/2008,7,1218,NA
6/28/2008,10,1216.5,NA
6/28/2008,13,1238,NA
6/28/2008,16,1266.5,NA
6/28/2008,19,1290,NA
6/28/2008,22,1313.5,NA
6/29/2008,1,1326,NA
6/29/2008,4,1327.333333,NA
6/29/2008,7,1320,NA
6/29/2008,10,1310.333333,NA
6/29/2008,13,1297,NA
6/29/2008,16,1296,NA
6/29/2008,19,1304,NA
6/29/2008,22,1309,NA
6/30/2008,1,1306,NA
6/30/2008,4,1299,NA
6/30/2008,7,1286,NA
6/30/2008,10,1269,NA
6/30/2008,13,1264,NA
6/30/2008,16,1269,NA
6/30/2008,19,1274,NA
6/30/2008,22,1276.5,NA
7/1/2008,1,1273,NA
7/1/2008,4,1267.5,NA
7/1/2008,7,1259,NA
7/1/2008,10,1247.5,NA
7/1/2008,13,1247,NA
7/1/2008,16,1254,NA
7/1/2008,19,1261,NA
7/1/2008,22,1271,NA
7/2/2008,1,1289,NA
7/2/2008,4,1325.666667,NA
7/2/2008,7,1354.333333,NA
7/2/2008,10,1367.333333,NA
7/2/2008,13,1380.333333,NA
7/2/2008,16,1388.333333,NA
7/2/2008,19,1385.333333,NA
7/2/2008,22,1375.75,NA
7/3/2008,1,1362,NA
7/3/2008,4,1343,NA
7/3/2008,7,1323,NA
7/3/2008,10,1298.5,NA
7/3/2008,13,1288,NA
7/3/2008,16,1292.5,NA
7/3/2008,19,1294,NA
7/3/2008,22,1296.5,NA
7/4/2008,1,1299,NA
7/4/2008,4,1296.5,NA
7/4/2008,7,1292,NA
7/4/2008,10,1293,NA
7/4/2008,13,1314,NA
7/4/2008,16,1343,NA
7/4/2008,19,1357,NA
7/4/2008,22,1367,NA
7/5/2008,1,1376,NA
7/5/2008,4,1384,NA
7/5/2008,7,1390,NA
7/5/2008,10,1380,NA
7/5/2008,13,1373.333333,NA
7/5/2008,16,1388.333333,NA
7/5/2008,19,1401.333333,NA
7/5/2008,22,1433,NA
7/6/2008,1,1452,NA
7/6/2008,4,1459,NA
7/6/2008,7,1471,NA
7/6/2008,10,1476,NA
7/6/2008,13,1474.333333,NA
7/6/2008,16,1483.333333,NA
7/6/2008,19,1499,NA
7/6/2008,22,1537,NA
7/7/2008,1,1561,NA
7/7/2008,4,1565.666667,NA
7/7/2008,7,1560.666667,NA
7/7/2008,10,1557,NA
7/7/2008,13,1566.666667,NA
7/7/2008,16,1573.666667,NA
7/7/2008,19,1575.333333,NA
7/7/2008,22,1569.5,NA
7/8/2008,1,1559,NA
7/8/2008,4,1553.333333,NA
7/8/2008,7,1549,NA
7/8/2008,10,1538,NA
7/8/2008,13,1540,NA
7/8/2008,16,1544.666667,NA
7/8/2008,19,1548,NA
7/8/2008,22,1549.75,NA
7/9/2008,1,1546,NA
7/9/2008,4,1536.666667,NA
7/9/2008,7,1519,NA
7/9/2008,10,1496.333333,NA
7/9/2008,13,1489,NA
7/9/2008,16,1487,NA
7/9/2008,19,1483,NA
7/9/2008,22,1472.75,NA
7/10/2008,1,1457,NA
7/10/2008,4,1440.333333,NA
7/10/2008,7,1418.333333,NA
7/10/2008,10,1384.666667,NA
7/10/2008,13,1364,NA
7/10/2008,16,1349.666667,NA
7/10/2008,19,1339.666667,NA
7/10/2008,22,1325.25,NA
7/11/2008,1,1313,NA
7/11/2008,4,1298.5,NA
7/11/2008,7,1284,NA
7/11/2008,10,1263,NA
7/11/2008,13,1257,NA
7/11/2008,16,1265.5,NA
7/11/2008,19,1270,NA
7/11/2008,22,1277.5,NA
7/12/2008,1,1287,NA
7/12/2008,4,1292,NA
7/12/2008,7,1294,NA
7/12/2008,10,1287.5,NA
7/12/2008,13,1291,NA
7/12/2008,16,1298,NA
7/12/2008,19,1302,NA
7/12/2008,22,1303,NA
7/13/2008,1,1307,NA
7/13/2008,4,1297,NA
7/13/2008,7,1286,NA
7/13/2008,10,1271,NA
7/13/2008,13,1261,NA
7/13/2008,16,1269,NA
7/13/2008,19,1281,NA
7/13/2008,22,1296.5,NA
7/14/2008,1,1306,NA
7/14/2008,4,1305,NA
7/14/2008,7,1289,NA
7/14/2008,10,1276,NA
7/14/2008,13,1280,NA
7/14/2008,16,1287,NA
7/14/2008,19,1288,NA
7/14/2008,22,1286.5,NA
7/15/2008,1,1286,NA
7/15/2008,4,1283,NA
7/15/2008,7,1280,NA
7/15/2008,10,1274,NA
7/15/2008,13,1272,NA
7/15/2008,16,1270.5,NA
7/15/2008,19,1269,NA
7/15/2008,22,1266,NA
7/16/2008,1,1269,NA
7/16/2008,4,1279,NA
7/16/2008,7,1280,NA
7/16/2008,10,1279.5,NA
7/16/2008,13,1293,NA
7/16/2008,16,1311,NA
7/16/2008,19,1320,NA
7/16/2008,22,1327,NA
7/17/2008,1,1332,NA
7/17/2008,4,1334,NA
7/17/2008,7,1333,NA
7/17/2008,10,1330.5,NA
7/17/2008,13,1330,NA
7/17/2008,16,1332,NA
7/17/2008,19,1334,NA
7/17/2008,22,1337.5,NA
7/18/2008,1,1341,NA
7/18/2008,4,1345.5,NA
7/18/2008,7,1342,NA
7/18/2008,10,1336.5,NA
7/18/2008,13,1350,NA
7/18/2008,16,1361.5,NA
7/18/2008,19,1371,NA
7/18/2008,22,1377,NA
7/19/2008,1,1381,NA
7/19/2008,4,1380.5,NA
7/19/2008,7,1375,NA
7/19/2008,10,1369.5,NA
7/19/2008,13,1368,NA
7/19/2008,16,1375.5,NA
7/19/2008,19,1381,NA
7/19/2008,22,1384,NA
7/20/2008,1,1389,NA
7/20/2008,4,1393,NA
7/20/2008,7,1398,NA
7/20/2008,10,1402,NA
7/20/2008,13,1401,NA
7/20/2008,16,1400.5,NA
7/20/2008,19,1408,NA
7/20/2008,22,1413.5,NA
7/21/2008,1,1421,NA
7/21/2008,4,1434.5,NA
7/21/2008,7,1450,NA
7/21/2008,10,1443.5,NA
7/21/2008,13,1447,NA
7/21/2008,16,1455.5,NA
7/21/2008,19,1458,NA
7/21/2008,22,1459,NA
7/22/2008,1,1462,NA
7/22/2008,4,1457.5,NA
7/22/2008,7,1452,NA
7/22/2008,10,1449,NA
7/22/2008,13,1444,NA
7/22/2008,16,1446,NA
7/22/2008,19,1448,NA
7/22/2008,22,1447.5,NA
7/23/2008,1,1442,NA
7/23/2008,4,1429.5,NA
7/23/2008,7,1417,NA
7/23/2008,10,1393.5,NA
7/23/2008,13,1386,NA
7/23/2008,16,1377,NA
7/23/2008,19,1371,NA
7/23/2008,22,1363,NA
7/24/2008,1,1357,NA
7/24/2008,4,1348,NA
7/24/2008,7,1339,NA
7/24/2008,10,1327,NA
7/24/2008,13,1330,NA
7/24/2008,16,1338,NA
7/24/2008,19,1347,NA
7/24/2008,22,1366,NA
7/25/2008,1,1384,NA
7/25/2008,4,1386,NA
7/25/2008,7,1374,NA
7/25/2008,10,1386.5,NA
7/25/2008,13,1403,NA
7/25/2008,16,1441,NA
7/25/2008,19,1464,NA
7/25/2008,22,1508,NA
7/26/2008,1,1540,NA
7/26/2008,4,1559,NA
7/26/2008,7,1570.333333,NA
7/26/2008,10,1582.666667,NA
7/26/2008,13,1596.333333,NA
7/26/2008,16,1615.333333,NA
7/26/2008,19,1629,NA
7/26/2008,22,1640,NA
7/27/2008,1,1647,NA
7/27/2008,4,1638.333333,NA
7/27/2008,7,1624.333333,NA
7/27/2008,10,1616.666667,NA
7/27/2008,13,1613,NA
7/27/2008,16,1613.666667,NA
7/27/2008,19,1603,NA
7/27/2008,22,1593.5,NA
7/28/2008,1,1589,NA
7/28/2008,4,1573.333333,NA
7/28/2008,7,1551,NA
7/28/2008,10,1531.333333,NA
7/28/2008,13,1518.666667,NA
7/28/2008,16,1513,NA
7/28/2008,19,1507,NA
7/28/2008,22,1497,NA
7/29/2008,1,1487,NA
7/29/2008,4,1477,NA
7/29/2008,7,1462.333333,NA
7/29/2008,10,1447.666667,NA
7/29/2008,13,1442.333333,NA
7/29/2008,16,1441.333333,NA
7/29/2008,19,1446.333333,NA
7/29/2008,22,1445.75,NA
7/30/2008,1,1438,NA
7/30/2008,4,1431,NA
7/30/2008,7,1423,NA
7/30/2008,10,1406,NA
7/30/2008,13,1405,NA
7/30/2008,16,1413,NA
7/30/2008,19,1417,NA
7/30/2008,22,1417,NA
7/31/2008,1,1413,NA
7/31/2008,4,1409,NA
7/31/2008,7,1402,NA
7/31/2008,10,1391.5,NA
7/31/2008,13,1387,NA
7/31/2008,16,1381,NA
7/31/2008,19,1373,NA
7/31/2008,22,1366,NA
8/1/2008,1,1356,NA
8/1/2008,4,1336,NA
8/1/2008,7,1317,NA
8/1/2008,10,1299.5,NA
8/1/2008,13,1295,NA
8/1/2008,16,1304.5,NA
8/1/2008,19,1310,NA
8/1/2008,22,1312.5,NA
8/2/2008,1,1315,NA
8/2/2008,4,1308,NA
8/2/2008,7,1299,NA
8/2/2008,10,1286,NA
8/2/2008,13,1280,NA
8/2/2008,16,1291.5,NA
8/2/2008,19,1302,NA
8/2/2008,22,1309.5,NA
8/3/2008,1,1306,NA
8/3/2008,4,1295.5,NA
8/3/2008,7,1280,NA
8/3/2008,10,1254.5,NA
8/3/2008,13,1243,NA
8/3/2008,16,1247.5,NA
8/3/2008,19,1256,NA
8/3/2008,22,1264,NA
8/4/2008,1,1264,NA
8/4/2008,4,1250.5,NA
8/4/2008,7,1234,NA
8/4/2008,10,1214.5,NA
8/4/2008,13,1214,NA
8/4/2008,16,1231.5,NA
8/4/2008,19,1246,NA
8/4/2008,22,1263,NA
8/5/2008,1,1280,NA
8/5/2008,4,1290.5,NA
8/5/2008,7,1290,NA
8/5/2008,10,1283.5,NA
8/5/2008,13,1284,NA
8/5/2008,16,1295,NA
8/5/2008,19,1299,NA
8/5/2008,22,1296.5,NA
8/6/2008,1,1292,NA
8/6/2008,4,1285.5,NA
8/6/2008,7,1274,NA
8/6/2008,10,1260.5,NA
8/6/2008,13,1261,NA
8/6/2008,16,1269,NA
8/6/2008,19,1280,NA
8/6/2008,22,1286.5,NA
8/7/2008,1,1289,NA
8/7/2008,4,1282.5,NA
8/7/2008,7,1275,NA
8/7/2008,10,1263,NA
8/7/2008,13,1254,NA
8/7/2008,16,1263.5,NA
8/7/2008,19,1272,NA
8/7/2008,22,1285.5,NA
8/8/2008,1,1301,NA
8/8/2008,4,1301,NA
8/8/2008,7,1290,NA
8/8/2008,10,1289,NA
8/8/2008,13,1294,NA
8/8/2008,16,1311,NA
8/8/2008,19,1330,NA
8/8/2008,22,1361.5,NA
8/9/2008,1,1406,NA
8/9/2008,4,1467.666667,NA
8/9/2008,7,1560,NA
8/9/2008,10,1611.666667,NA
8/9/2008,13,1652.666667,NA
8/9/2008,16,1681.666667,NA
8/9/2008,19,1697,NA
8/9/2008,22,1704,NA
8/10/2008,1,1706,NA
8/10/2008,4,1711,NA
8/10/2008,7,1714,NA
8/10/2008,10,1718.666667,NA
8/10/2008,13,1722.333333,NA
8/10/2008,16,1723,NA
8/10/2008,19,1723,NA
8/10/2008,22,1724.25,NA
8/11/2008,1,1721,NA
8/11/2008,4,1716,NA
8/11/2008,7,1714.333333,NA
8/11/2008,10,1714,NA
8/11/2008,13,1717.666667,NA
8/11/2008,16,1732.333333,NA
8/11/2008,19,1738,NA
8/11/2008,22,1737.75,NA
8/12/2008,1,1733,NA
8/12/2008,4,1723,NA
8/12/2008,7,1709,NA
8/12/2008,10,1702,NA
8/12/2008,13,1703,NA
8/12/2008,16,1703.666667,NA
8/12/2008,19,1698,NA
8/12/2008,22,1690.5,NA
8/13/2008,1,1683,NA
8/13/2008,4,1671,NA
8/13/2008,7,1651.333333,NA
8/13/2008,10,1638,NA
8/13/2008,13,1638,NA
8/13/2008,16,1638,NA
8/13/2008,19,1636,NA
8/13/2008,22,1627,NA
8/14/2008,1,1623,NA
8/14/2008,4,1620.666667,NA
8/14/2008,7,1616,NA
8/14/2008,10,1618.333333,NA
8/14/2008,13,1631,NA
8/14/2008,16,1643,NA
8/14/2008,19,1650,NA
8/14/2008,22,1652.5,NA
8/15/2008,1,1653,NA
8/15/2008,4,1647.333333,NA
8/15/2008,7,1632.333333,NA
8/15/2008,10,1624.666667,NA
8/15/2008,13,1622.333333,NA
8/15/2008,16,1631.333333,NA
8/15/2008,19,1641.333333,NA
8/15/2008,22,1638.5,NA
8/16/2008,1,1636,NA
8/16/2008,4,1626.666667,NA
8/16/2008,7,1613,NA
8/16/2008,10,1604,NA
8/16/2008,13,1604.333333,NA
8/16/2008,16,1608.666667,NA
8/16/2008,19,1606.333333,NA
8/16/2008,22,1600.75,NA
8/17/2008,1,1588,NA
8/17/2008,4,1573.666667,NA
8/17/2008,7,1556.666667,NA
8/17/2008,10,1551.333333,NA
8/17/2008,13,1540.666667,NA
8/17/2008,16,1526.333333,NA
8/17/2008,19,1513.333333,NA
8/17/2008,22,1499.5,NA
8/18/2008,1,1480,NA
8/18/2008,4,1466.666667,NA
8/18/2008,7,1439.666667,NA
8/18/2008,10,1410.666667,NA
8/18/2008,13,1400,NA
8/18/2008,16,1395.666667,NA
8/18/2008,19,1393,NA
8/18/2008,22,1387.25,NA
8/19/2008,1,1375,NA
8/19/2008,4,1357,NA
8/19/2008,7,1335,NA
8/19/2008,10,1304.5,NA
8/19/2008,13,1292,NA
