Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
80,50,4.0943445622221,9.25339986143663,2,1,1,1,2,1,3,3,4,5,6,99,28,2,2,16,0.0,3,3,3,0,0,440,440,2,2,2,6.525029657843462,548,0,7.114769448366463,0,0,1,1,2,1,3,5,1,0,43.0,2,440,1,74,0,128,0,0,0,0,5,2009,1,1,11.608235644774552,0,0,0
81,60,4.605170185988092,9.472704636443673,2,1,1,1,2,1,3,3,4,6,6,41,41,2,2,15,576.0,3,2,2,448,0,448,896,2,3,2,7.074963197966044,960,0,7.669495251007694,0,0,2,1,4,1,2,8,1,1,41.0,1,509,1,0,72,0,0,252,0,0,6,2009,1,1,12.173032791451973,0,0,0
82,120,3.4657359027997265,8.411832675758411,2,1,1,1,4,1,3,3,1,6,5,8,8,4,2,15,443.0,3,2,3,1201,0,36,1237,2,1,2,7.198183577101943,0,0,7.198183577101943,1,0,2,0,2,1,3,5,1,0,8.0,2,405,1,0,199,0,0,0,0,0,3,2006,1,1,11.941455846009388,0,0,0
83,20,4.356708826689592,9.230731061623917,2,1,1,1,1,1,3,3,1,8,5,1,1,2,2,15,468.0,3,3,3,33,0,1530,1563,2,1,2,7.354362330421477,0,0,7.354362330421477,0,0,2,0,3,1,2,6,1,1,1.0,3,758,1,144,99,0,0,0,0,0,10,2008,1,1,12.409013489526863,0,0,0
84,20,4.382026634673881,9.092907275084087,2,2,1,1,1,1,3,3,1,5,5,47,47,2,2,9,66.0,3,3,2,0,0,1065,1065,2,2,2,6.970730078143525,0,0,6.970730078143525,0,0,1,1,3,1,3,6,1,0,33.0,2,461,1,74,0,0,0,0,0,0,7,2007,5,1,11.747997587149712,0,0,0
85,80,4.23410650459726,9.051344640485725,2,2,1,1,1,1,3,3,8,7,5,14,13,2,2,7,22.0,3,3,3,0,0,384,384,2,2,2,6.6895992691789665,670,0,7.295735072749282,0,0,2,1,3,1,3,7,1,1,14.0,2,400,1,120,72,0,0,0,0,700,5,2009,1,1,12.034691028774553,1,0,0
86,60,4.795790545596741,9.68402471906149,2,1,1,1,2,1,3,3,4,8,5,15,14,4,2,7,284.0,2,3,2,0,0,1288,1288,2,1,2,7.170888478512505,1116,0,7.790282380703483,0,0,2,1,4,1,2,9,1,1,15.0,2,462,1,127,82,0,0,0,0,0,4,2006,1,1,12.468436909997665,0,0,0
87,60,4.804021044733257,9.385217621880901,2,3,1,1,1,1,3,3,4,6,5,4,4,2,2,15,0.0,2,3,3,0,0,684,684,2,1,2,6.52795791762255,876,0,7.352441100243583,0,0,2,1,3,1,2,6,1,1,4.0,2,400,1,100,38,0,0,0,0,0,3,2009,1,1,12.066810578196666,0,0,0
88,160,3.6888794541139363,8.281723990411392,2,1,1,1,2,1,3,3,4,6,5,0,0,2,2,15,76.0,2,3,3,0,0,612,612,2,1,2,6.416732282512326,612,0,7.1098794630722715,0,0,2,1,2,1,2,4,1,0,0.0,2,528,1,0,234,0,0,0,0,0,6,2009,4,6,12.010665849187564,0,0,0
89,50,4.653960350157523,9.0442857876461,2,2,1,1,2,1,2,2,2,3,2,94,27,4,2,11,0.0,4,4,2,0,0,1013,1013,2,3,1,6.920671504248683,0,513,7.330405211844402,0,0,1,0,2,1,4,6,1,0,29.0,0,0,3,0,0,156,0,0,0,0,10,2009,9,2,11.350406535472453,0,0,1
90,20,4.0943445622221,8.995908761263994,2,1,1,1,1,1,3,3,1,4,5,13,12,2,2,15,0.0,3,3,3,588,0,402,990,2,1,2,6.897704943128636,0,0,6.897704943128636,1,0,1,0,3,1,3,5,1,0,27.0,0,0,1,0,0,0,0,0,0,0,8,2007,1,1,11.724805824005728,0,0,1
91,20,4.0943445622221,8.881836305004146,2,1,1,1,1,1,3,3,1,4,5,56,56,2,2,4,0.0,3,3,4,0,0,0,0,2,3,2,6.946975992135418,0,0,6.946975992135418,0,0,1,0,2,1,3,4,1,0,56.0,2,420,1,0,29,0,0,0,0,0,7,2006,1,1,11.607326140391713,0,0,0
92,20,4.442651256490317,9.047821442478408,2,1,1,1,1,1,3,3,1,5,3,45,45,4,2,7,203.0,3,3,2,600,0,635,1235,2,3,2,7.118826249062078,0,0,7.118826249062078,0,0,1,0,2,1,3,6,1,0,45.0,2,480,1,0,0,0,0,0,0,0,12,2006,1,2,11.498826540590727,0,0,0
93,30,4.382026634673881,9.500020447090638,2,2,3,1,1,1,3,3,1,5,7,88,3,2,2,16,0.0,3,2,1,713,0,163,876,2,1,2,6.871091294610546,0,0,6.871091294610546,1,0,1,0,2,1,3,5,1,0,88.0,2,432,1,0,0,44,0,0,0,0,8,2009,1,1,12.004568269319446,0,0,0
94,190,4.0943445622221,8.881836305004146,2,1,1,1,2,1,3,3,6,6,6,97,9,4,2,9,0.0,3,3,1,1046,0,168,1214,3,1,1,7.138866999945524,1031,0,7.736743682453495,0,1,2,0,4,2,3,9,1,1,107.0,2,506,1,0,0,0,0,99,0,0,11,2007,1,1,11.804848531679264,0,0,0
95,60,4.23410650459726,9.141740280483926,2,2,1,1,1,1,3,3,4,6,5,10,10,2,2,15,0.0,3,2,3,648,0,176,824,2,1,2,6.807934943699926,881,0,7.487733761436444,1,0,2,1,3,1,2,7,1,0,10.0,2,684,1,0,162,0,0,0,0,0,5,2007,1,1,12.229545001715316,0,0,0
96,60,4.23410650459726,9.186559843310778,2,3,1,1,2,1,3,3,4,6,8,16,16,2,2,15,68.0,1,2,3,310,0,370,680,2,2,2,6.522092798170152,790,0,7.293017679772782,0,0,2,1,3,1,3,6,1,1,16.0,2,420,1,232,63,0,0,0,0,480,4,2009,1,1,12.128111104060462,1,0,0
97,20,4.356708826689592,9.236397906295473,2,2,1,1,1,1,3,3,1,7,5,7,7,2,2,15,183.0,2,3,3,1162,0,426,1588,2,1,2,7.370230641807081,0,0,7.370230641807081,0,0,2,0,3,1,2,6,1,0,7.0,2,472,1,158,29,0,0,0,0,0,8,2006,1,1,12.273731294003989,0,0,0
98,20,4.290459441148391,9.298442820197728,2,1,3,1,1,1,3,3,1,4,5,42,42,4,2,7,48.0,3,3,2,520,0,440,960,2,3,2,6.866933284461882,0,0,6.866933284461882,1,0,1,0,3,1,3,6,1,0,42.0,1,432,2,120,0,0,0,0,0,0,5,2007,1,1,11.458997122944673,0,0,0
99,30,4.442651256490317,9.270964993792617,2,1,1,1,2,1,3,3,1,5,5,90,60,2,2,16,0.0,3,3,1,108,0,350,458,2,4,1,6.727431724850855,0,0,6.727431724850855,0,0,1,0,2,1,3,5,1,0,90.0,1,366,1,0,0,77,0,0,0,400,5,2010,5,2,11.326595886778735,0,0,0
100,20,4.343805421853684,9.139917907679637,2,2,1,1,1,1,3,3,1,4,5,51,51,2,2,11,0.0,3,3,2,569,0,381,950,2,4,2,7.110696122978827,0,0,7.110696122978827,1,0,1,1,3,1,3,6,1,0,30.0,0,0,1,352,0,0,0,0,0,400,1,2010,1,1,11.76718001130949,0,0,1
101,20,4.23410650459726,9.268892258925797,2,2,1,1,1,1,3,3,1,6,7,33,9,2,2,11,28.0,3,3,3,1200,0,410,1610,2,2,2,7.383989457978509,0,0,7.383989457978509,1,0,2,0,3,1,2,6,1,2,33.0,2,480,1,168,68,0,0,0,0,0,2,2010,1,1,12.230765258120545,1,0,0
102,60,4.343805421853684,9.127610724377186,2,1,1,1,1,1,3,3,4,6,5,25,25,2,2,7,336.0,2,3,2,0,0,741,741,2,3,2,6.884486652042782,755,0,7.4570320891223805,0,0,2,1,3,1,2,7,1,1,25.0,2,476,1,192,46,0,0,0,0,0,6,2010,1,1,12.089538829274222,0,0,0
103,90,4.1588830833596715,8.85623355614316,2,1,2,1,1,1,3,3,1,5,5,30,30,2,2,7,0.0,3,4,4,0,0,0,0,2,3,2,7.336285660021297,0,0,7.336285660021297,0,0,2,0,4,2,3,8,1,0,30.0,2,410,1,0,0,0,0,0,0,0,6,2009,1,4,11.686576205316552,0,0,0
104,20,4.543294782270004,9.249753374333018,2,2,1,1,2,1,3,3,1,7,5,1,1,2,2,15,0.0,3,3,3,0,0,1226,1226,2,1,2,7.111512116496157,0,0,7.111512116496157,0,0,2,0,3,1,2,6,1,0,1.0,3,740,1,0,36,0,0,0,0,0,5,2010,1,1,12.200557464842063,0,0,0
105,50,4.23410650459726,8.956479847999912,2,1,1,1,2,1,3,3,2,7,4,76,57,2,2,14,600.0,3,4,3,224,0,816,1040,2,1,2,7.111512116496157,592,0,7.505492274737424,0,0,1,1,4,1,3,7,1,2,56.0,1,240,1,0,0,0,0,184,0,0,6,2007,1,1,12.040608205802641,1,0,0
106,60,4.31748811353631,9.14580185083861,2,1,1,1,1,1,3,3,4,8,5,5,4,4,2,15,768.0,2,3,3,0,0,1053,1053,2,1,2,6.959398512133975,939,0,7.596894438144544,0,0,2,1,3,1,2,9,1,1,5.0,2,648,1,140,45,0,0,0,0,0,8,2008,1,1,12.429216196844383,0,0,0
107,30,4.0943445622221,9.287301413112312,2,1,1,1,1,1,3,3,1,4,7,122,12,5,2,15,0.0,3,3,1,0,0,641,641,2,2,2,6.953684210870537,0,0,6.953684210870537,0,0,1,0,2,1,3,6,1,0,53.0,1,273,3,0,0,0,0,0,0,450,8,2007,1,1,11.512925464970229,0,0,0
108,20,3.912023005428146,8.699514748210191,2,1,1,1,1,1,3,3,1,5,5,60,58,2,2,15,0.0,3,3,2,104,169,516,789,2,1,2,6.670766320845874,0,0,6.670766320845874,0,0,1,0,2,1,3,5,1,0,60.0,1,250,1,0,0,0,0,0,0,0,4,2008,1,6,11.652687407345388,0,0,0
109,50,4.442651256490317,9.047821442478408,2,1,1,1,2,1,1,3,2,5,7,88,2,2,2,6,0.0,3,3,2,0,0,793,793,3,3,1,6.904750769961838,520,0,7.324489979348532,0,0,2,0,3,1,4,7,1,0,27.0,0,0,3,0,0,144,0,0,0,0,8,2007,1,1,11.652687407345388,0,0,1
110,20,4.653960350157523,9.371693622333941,2,2,1,1,1,1,3,3,1,6,6,33,33,4,2,11,480.0,3,3,2,705,0,1139,1844,2,1,2,7.519692404116539,0,0,7.519692404116539,0,0,2,0,3,1,3,7,1,1,33.0,2,546,1,0,122,0,0,0,0,0,1,2010,5,1,12.154779351142624,0,0,0
111,50,4.31748811353631,9.161675199994901,2,1,1,1,1,1,3,3,2,6,4,52,34,2,2,16,0.0,3,3,2,444,0,550,994,2,2,2,7.103322062526113,639,0,7.5256399750415355,0,0,2,0,4,1,3,7,1,0,52.0,1,325,1,182,0,0,0,0,0,0,10,2006,1,1,11.82700601127654,0,0,0
112,80,4.23410650459726,8.955448122347393,2,2,1,1,1,1,3,3,8,7,5,10,10,2,2,15,0.0,3,3,3,250,0,134,384,2,1,2,6.651571873589727,656,0,7.265429723253953,0,0,2,1,3,1,3,7,1,1,10.0,2,400,1,180,0,0,0,0,0,0,4,2010,1,1,12.100712129872347,1,0,0
113,60,4.343805421853684,9.206834232646894,2,1,1,1,1,1,3,3,4,7,5,0,0,2,2,15,220.0,2,3,3,984,0,280,1264,2,1,2,7.156176637480615,1414,0,7.899524472032198,1,0,2,1,4,1,1,10,1,1,0.0,3,792,1,120,184,0,0,168,0,0,10,2007,4,6,12.858319703517948,0,0,0
114,20,4.23410650459726,9.95227771670556,2,1,2,1,2,1,3,3,1,6,5,54,54,4,2,16,184.0,3,2,2,35,869,905,1809,2,3,2,7.7226775164680035,0,0,7.7226775164680035,1,0,2,0,3,1,2,7,1,2,54.0,2,450,1,166,120,192,0,0,0,0,10,2007,5,2,12.287652632522597,1,0,0
115,70,4.110873864173311,8.889997357284841,2,2,1,1,1,2,3,3,4,6,8,62,5,3,2,16,0.0,3,3,2,774,150,104,1028,2,1,2,7.269616749608169,884,0,7.749322464660356,1,0,2,1,3,1,2,9,1,1,62.0,1,180,1,224,0,0,0,0,0,0,7,2007,1,1,12.46651198158808,0,0,0
116,160,3.5263605246161616,8.080237416216702,2,1,1,1,2,1,3,3,4,6,5,8,8,2,2,9,1129.0,3,3,3,419,0,310,729,2,2,2,6.591673732008658,729,0,7.284820912568604,0,0,2,1,2,1,3,5,1,1,8.0,2,440,1,0,32,0,0,0,0,0,6,2007,1,1,12.078239274020289,0,0,0
117,20,4.23410650459726,9.360138737064577,2,1,1,1,1,1,3,3,1,5,5,47,47,2,2,16,116.0,3,3,2,170,670,252,1092,2,3,2,6.9957661563048505,0,0,6.9957661563048505,0,1,1,0,3,1,3,6,1,1,47.0,1,288,1,0,20,144,0,0,0,0,9,2009,1,1,11.842229212112828,1,0,0
118,20,4.30406509320417,9.05204779298159,2,1,1,1,2,1,3,3,1,5,5,1,0,2,2,15,0.0,3,3,3,0,0,1125,1125,2,2,2,7.025538314638521,0,0,7.025538314638521,0,0,1,1,2,1,3,5,1,0,0.0,2,430,1,80,64,0,0,0,0,0,4,2007,4,6,11.951180395901384,0,0,0
119,60,4.499809670330265,9.423514392252901,2,1,1,1,2,1,3,3,4,7,5,20,20,4,2,11,0.0,3,3,3,1470,0,203,1673,2,2,2,7.4377951216719325,1523,0,8.07775756373692,1,0,3,0,5,1,2,11,1,2,20.0,3,594,1,367,0,0,0,0,0,0,5,2010,1,1,12.676076274775909,0,0,0
120,60,4.174387269895637,9.0432226489245,2,1,1,1,1,1,3,3,4,6,5,1,0,2,2,15,0.0,2,3,3,0,0,728,728,2,1,2,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,2,8,1,1,1.0,2,390,1,0,24,0,0,0,0,0,7,2006,4,6,12.007560729337492,0,0,0
121,80,4.23410650459726,9.973619774716505,2,2,4,1,3,3,3,3,8,6,5,37,37,1,4,11,0.0,3,3,2,938,0,0,938,2,1,2,6.895682697747868,0,0,6.895682697747868,1,0,1,0,1,1,3,4,1,2,37.0,2,540,1,0,130,0,130,0,0,0,10,2006,1,1,12.100712129872347,1,0,0
122,50,3.912023005428146,8.70946507906336,2,1,1,1,1,1,3,3,2,4,5,68,57,2,2,1,0.0,3,3,3,0,0,732,732,2,2,2,6.648984550024776,351,0,7.023758954738443,0,0,1,0,3,1,3,4,1,0,28.0,1,264,2,0,0,140,0,0,0,0,6,2007,1,1,11.512925464970229,0,0,0
123,20,4.31748811353631,9.155250405658222,2,1,1,1,2,1,3,3,1,6,7,50,50,4,2,9,135.0,3,2,2,570,0,510,1080,2,2,2,6.984716320118266,0,0,6.984716320118266,0,0,1,0,3,1,3,5,1,0,50.0,1,288,1,0,0,0,0,130,0,0,6,2008,1,1,11.820410164718188,0,0,0
124,120,4.007333185232471,8.973604867142505,2,1,1,1,1,1,3,3,1,6,5,15,15,2,2,11,0.0,2,3,3,300,0,899,1199,2,1,2,7.089243155027514,0,0,7.089243155027514,0,0,2,0,2,1,2,5,1,0,15.0,2,530,1,0,63,0,0,0,0,0,3,2008,1,1,11.94405831982697,0,0,0
125,20,3.871201010907891,9.743494841225237,2,2,1,1,3,1,3,3,1,6,5,30,11,2,2,7,0.0,3,2,2,0,0,1362,1362,2,3,2,7.368970402194793,0,0,7.368970402194793,0,0,2,0,3,1,3,7,1,1,30.0,2,435,1,192,0,0,0,0,0,0,1,2009,1,1,12.106252310247962,0,0,0
126,190,4.0943445622221,8.821732380934442,2,1,1,1,1,1,3,3,2,6,8,71,24,2,2,16,0.0,3,4,2,490,0,30,520,2,2,1,6.253828811575473,0,234,6.625392368007956,1,0,1,0,2,1,3,5,1,0,26.0,0,0,3,53,0,0,0,0,0,0,6,2006,1,1,11.344506813345266,0,0,1
127,120,4.23410650459726,8.502688505213357,2,2,1,1,1,1,3,3,1,6,5,31,31,2,2,11,0.0,3,3,2,120,0,958,1078,2,3,2,6.86484777797086,0,0,6.86484777797086,0,0,2,0,2,1,3,5,1,1,30.0,2,440,1,0,205,0,0,0,0,0,2,2007,1,1,11.759785542901755,1,0,0
128,45,4.007333185232471,8.38662882139512,2,2,2,1,1,1,2,3,3,5,7,77,57,2,2,17,0.0,3,2,1,116,0,556,672,2,1,2,6.733401891837359,0,0,6.733401891837359,0,0,1,0,3,1,3,5,1,1,27.0,0,0,3,0,0,0,0,0,0,0,6,2007,1,1,11.37366339763672,0,0,1
129,60,4.23410650459726,8.934586870389676,2,1,1,1,1,1,6,3,4,6,5,40,40,2,2,15,266.0,3,3,2,512,0,148,660,2,3,2,6.492239835020471,688,0,7.206377291472252,0,0,1,1,3,1,3,6,1,1,40.0,2,453,1,188,108,0,0,0,0,0,7,2006,1,1,11.951180395901384,0,0,0
130,20,4.23410650459726,9.101975347298058,2,1,1,1,1,1,3,3,1,5,7,48,15,2,2,11,85.0,3,3,2,567,28,413,1008,2,3,2,6.959398512133975,0,0,6.959398512133975,0,1,1,1,3,1,1,6,1,0,8.0,2,750,1,0,80,0,180,0,0,0,7,2006,1,2,11.918390573078392,0,0,0
131,60,4.477336814478207,9.560997243589352,2,1,1,1,2,1,3,3,4,7,6,40,40,2,2,9,309.0,3,3,2,445,0,479,924,2,1,2,7.103322062526113,941,0,7.676473646389156,0,0,2,1,4,1,2,8,1,2,40.0,2,487,1,105,66,0,0,0,0,0,5,2006,1,1,12.328290278254423,0,0,0
132,60,4.23410650459726,9.411156511406302,2,2,1,1,2,1,3,3,4,6,5,9,9,2,2,15,40.0,2,3,3,695,0,297,992,2,1,2,6.92951677076365,1032,0,7.627544390488503,1,0,2,1,3,1,2,7,1,1,9.0,2,390,1,24,48,0,0,0,0,0,7,2009,1,1,12.404923504275338,1,0,0
133,20,4.31748811353631,8.90761234131913,2,1,1,1,2,1,3,3,1,5,6,48,5,2,2,9,0.0,3,3,2,405,0,658,1063,2,2,2,7.190676034332207,0,0,7.190676034332207,1,0,1,0,3,1,2,7,1,0,33.0,2,624,1,0,0,0,0,0,0,0,7,2007,1,1,11.923378114589433,0,0,0
134,20,4.23410650459726,8.832441791585824,2,2,1,1,1,1,3,3,1,8,5,8,7,2,2,15,136.0,2,3,3,1005,0,262,1267,2,1,2,7.16703787691222,0,0,7.16703787691222,1,0,2,0,2,1,2,6,1,0,8.0,2,471,1,192,25,0,0,0,0,0,6,2009,1,1,12.301382825334498,1,0,0
135,20,4.356708826689592,9.24329147211587,2,2,1,1,1,1,3,3,1,5,6,38,13,2,2,11,0.0,3,3,2,570,0,891,1461,2,2,2,7.450660796211539,0,0,7.450660796211539,0,0,2,1,3,1,3,7,2,1,38.0,2,440,1,0,96,180,0,0,0,0,7,2006,1,1,12.100712129872347,0,0,0
136,20,4.382026634673881,9.249561085129464,2,1,1,1,1,1,3,3,1,7,6,38,38,4,2,11,288.0,3,3,3,0,0,1304,1304,2,2,2,7.427738840532894,0,0,7.427738840532894,0,0,2,0,3,1,3,7,1,1,38.0,2,530,1,98,0,0,0,0,0,0,5,2008,1,1,12.066810578196666,0,0,0
137,20,4.23410650459726,9.245224773829685,2,2,1,1,2,1,3,3,1,5,5,40,40,2,2,9,196.0,3,3,2,695,0,519,1214,2,3,2,7.101675971619444,0,0,7.101675971619444,0,0,2,0,3,1,3,5,1,1,40.0,1,318,1,0,111,0,0,0,0,0,7,2007,1,1,11.870599909242044,1,0,0
138,90,4.406719247264253,9.311994025702683,2,1,1,1,1,1,3,3,1,7,5,18,17,2,2,15,70.0,3,3,2,0,0,1907,1907,2,2,2,7.580189417944541,0,0,7.580189417944541,0,0,3,0,5,2,3,9,1,0,17.0,3,766,1,0,0,0,0,0,0,0,7,2006,1,5,12.049418835484797,0,0,0
139,60,4.290459441148391,9.112286431500795,2,2,1,1,1,1,3,3,4,8,5,9,8,2,2,15,320.0,2,3,3,668,0,336,1004,2,1,2,6.911747300251674,848,0,7.524021415206125,0,0,2,1,3,1,2,7,1,2,9.0,3,660,1,224,106,0,0,0,0,0,12,2008,1,1,12.345834587905333,0,0,0
140,60,4.174387269895637,9.643809676493944,2,2,1,1,1,1,3,3,4,6,5,12,12,2,2,15,0.0,3,3,3,821,0,107,928,2,1,2,6.833031732786201,836,0,7.475339236566737,1,0,2,1,3,1,2,7,1,0,12.0,2,470,1,276,99,0,0,0,0,0,8,2009,1,1,12.352335152508426,0,0,0
141,20,4.248495242049359,9.259130536145614,2,1,1,1,4,1,3,3,1,4,5,39,39,2,2,7,0.0,3,3,2,432,0,432,864,2,3,2,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,1,1,30.0,0,0,1,0,0,0,0,0,0,0,4,2010,8,1,11.652687407345388,0,0,1
142,20,4.356708826689592,9.36263218231844,2,1,1,1,1,1,3,3,1,7,5,1,1,2,2,15,0.0,2,3,3,1300,0,434,1734,2,1,2,7.458186157340487,0,0,7.458186157340487,1,0,2,0,3,1,2,7,1,0,1.0,2,660,1,160,24,0,0,0,0,0,1,2006,1,1,12.468436909997665,0,0,0
143,50,4.2626798770413155,9.050171619823361,2,1,1,1,2,1,1,3,2,5,4,58,58,2,2,4,0.0,3,4,2,507,0,403,910,2,4,2,6.813444599510896,475,0,7.233455418621439,0,0,2,0,4,1,3,6,1,0,10.0,2,720,1,0,0,0,0,0,0,0,6,2010,1,1,12.01974306733868,0,0,0
144,20,4.356708826689592,9.24329147211587,2,2,1,1,1,1,3,3,1,7,5,10,10,2,2,15,183.0,2,3,3,679,0,811,1490,2,1,2,7.313886831633462,0,0,7.313886831633462,1,0,2,0,3,1,2,6,1,0,10.0,2,577,1,144,29,0,0,0,0,0,6,2009,1,1,12.225875272826354,0,0,0
145,90,4.248495242049359,9.116029692504942,2,1,1,1,1,1,9,3,1,5,5,43,43,2,2,7,336.0,3,3,2,1332,0,396,1728,2,3,2,7.454719949364001,0,0,7.454719949364001,1,0,2,0,6,2,3,10,1,0,43.0,2,504,1,0,0,0,0,0,0,0,11,2006,8,2,11.736069016284437,0,0,0
146,160,3.1780538303479458,7.8328075165248645,2,1,1,1,1,1,3,3,4,6,5,2,0,2,2,15,50.0,2,3,3,0,0,970,970,2,1,2,6.877296071497429,739,0,7.443663683115591,0,0,2,0,3,1,2,7,5,0,2.0,2,380,1,0,40,0,0,0,0,0,4,2006,1,1,11.77528972943772,0,0,0
147,30,3.9318256327243257,8.719317375506371,2,1,1,1,2,1,3,3,1,5,7,78,16,2,2,16,0.0,3,3,1,209,0,506,715,2,3,2,6.774223886357614,0,0,6.774223886357614,1,0,1,0,2,1,3,5,1,0,78.0,1,180,1,48,0,0,0,0,0,0,11,2009,1,1,11.56171562913966,0,0,0
148,60,4.23410650459726,9.15957325492253,2,2,1,1,3,1,3,3,4,7,5,9,9,2,2,15,180.0,2,3,3,0,0,884,884,2,1,2,6.784457062637643,1151,0,7.618251097876695,0,0,2,1,3,1,2,8,1,1,9.0,2,434,1,144,48,0,0,0,0,0,5,2010,1,1,12.312682380588432,1,0,0
149,20,4.143134726391533,8.922658299524402,2,1,1,1,1,1,3,3,1,7,5,4,3,2,2,15,120.0,3,3,3,680,0,400,1080,2,1,2,6.984716320118266,0,0,6.984716320118266,1,0,1,0,3,1,2,6,1,0,28.0,0,0,1,0,0,0,0,0,0,0,4,2008,1,1,11.856515169360305,0,0,1
150,50,4.23410650459726,8.738735461363474,2,1,1,1,1,1,3,3,2,5,4,70,56,2,2,9,0.0,3,3,1,0,0,896,896,2,2,2,6.79794041297493,448,0,7.203405521083095,0,0,1,0,3,1,3,7,1,0,70.0,1,240,1,200,114,0,0,0,0,0,4,2006,1,1,11.652687407345388,1,0,0
151,20,4.787491742782046,9.245321340871428,2,1,1,1,2,1,3,3,1,5,6,32,32,2,2,7,0.0,3,3,2,716,0,253,969,2,3,2,6.876264611890766,0,0,6.876264611890766,0,0,1,1,3,1,3,5,1,0,32.0,2,440,1,0,0,0,0,0,0,0,1,2007,1,1,11.711776323715394,0,0,0
152,20,4.672828834461906,9.53899642739739,2,1,1,1,1,1,3,3,1,8,5,1,0,4,2,15,436.0,2,3,3,1400,0,310,1710,2,1,2,7.444248649496705,0,0,7.444248649496705,1,0,2,0,2,1,2,6,1,1,1.0,3,866,1,0,102,0,0,0,0,0,1,2008,4,6,12.827729194939907,0,0,0
153,60,4.23410650459726,9.602585141913492,2,2,1,1,3,1,3,3,4,6,5,35,35,2,2,7,252.0,3,3,2,416,0,409,825,2,2,2,7.00033446027523,896,0,7.597396320212795,0,0,2,1,4,1,3,8,1,1,35.0,2,495,1,0,66,0,0,0,0,0,6,2006,1,1,12.154779351142624,1,0,0
154,20,4.23410650459726,9.51044496442652,2,1,1,1,1,1,3,3,1,6,7,48,33,1,2,4,0.0,3,3,2,429,1080,93,1602,2,2,2,7.132497551660044,0,0,7.132497551660044,1,0,1,0,1,1,3,4,1,1,48.0,2,564,1,409,0,0,0,0,0,0,3,2008,1,1,12.367340793126296,1,0,0
155,30,4.430816798843313,9.336091577281744,2,1,1,1,2,1,3,3,1,6,5,83,56,2,2,16,0.0,3,3,1,0,0,1200,1200,2,3,2,7.090076835776092,0,0,7.090076835776092,0,0,1,0,4,1,3,7,1,0,83.0,1,312,1,0,0,228,0,0,0,0,3,2006,1,5,11.736069016284437,0,0,0
156,50,4.0943445622221,9.169518377455928,2,1,1,1,2,1,1,3,2,6,5,84,58,2,2,16,0.0,3,3,1,0,0,572,572,4,4,1,6.349138991379798,524,0,6.999422467507961,0,0,1,0,2,1,3,5,1,0,28.0,0,0,3,0,8,128,0,0,0,0,4,2008,1,1,11.27720313144916,0,0,1
157,20,4.0943445622221,8.881836305004146,2,1,1,1,1,1,3,3,1,5,7,56,56,4,2,16,0.0,3,3,2,0,0,0,0,2,3,2,6.946975992135418,0,0,6.946975992135418,0,0,1,0,2,1,3,5,1,0,56.0,2,625,1,0,0,0,0,0,0,0,6,2006,1,1,11.603679828238693,0,0,0
158,60,4.5217885770490405,9.392911897525345,2,1,1,1,2,1,3,3,4,8,5,1,0,2,2,15,84.0,2,3,3,0,0,774,774,2,1,2,6.651571873589727,1194,0,7.584773077612199,0,0,2,1,4,1,1,8,1,1,1.0,3,680,1,0,75,0,0,0,0,0,5,2010,4,6,12.504323669331189,0,0,0
159,60,4.605170185988092,9.437635294412868,2,1,1,1,2,1,3,3,4,7,5,6,5,2,2,15,0.0,2,3,3,222,0,769,991,2,1,2,6.898714534329988,956,0,7.5740450053721995,0,0,2,1,3,1,2,8,1,1,6.0,2,678,1,0,136,0,0,0,0,0,5,2010,1,1,12.448626590364206,0,0,0
160,60,4.897839799950911,9.87189368094495,2,2,3,1,2,1,3,3,4,7,5,1,0,2,2,15,456.0,2,3,3,57,0,1335,1392,2,1,2,7.238496840894365,1070,0,7.808729306744399,1,0,2,1,4,1,2,9,1,1,0.0,2,576,1,239,132,0,168,0,0,0,3,2006,4,6,12.676076274775909,0,0,0
161,20,4.23410650459726,9.316500567804573,2,2,1,1,3,1,3,3,1,6,6,24,24,2,2,11,0.0,3,3,3,660,0,572,1232,2,3,2,7.116394144093465,0,0,7.116394144093465,0,0,2,0,3,1,3,6,1,0,24.0,2,516,1,0,0,0,0,0,0,0,6,2008,1,1,11.998433280751929,1,0,0
