Name Author,About,Genres,Url author,Images Url,BirthDate,DeathDate,avgRating,reviewsCount,RatingsCount,Influences
Jess Rothenberg,"JESS ROTHENBERG is a writer and freelance editor who grew up in Charleston, South Carolina. A former editor of books for young readers, including the #1 International Bestselling Vampire Academy series, Jess lives in New York City with her husband, son, and cat-who-thinks-he’s-a-dog, Charlie. Her debut novel for teens, The Catastrophic History of You &amp; Me, has been translated into more than a dozen languages. To find out more, visit www.jessrothenberg.com or follow Jess on Instagram and Twitter at @jessrothenberg. JESS ROTHENBERG is a writer and freelance editor who grew up in Charleston, South Carolina. A former editor of books for young readers, including the #1 International Bestselling Vampire Academy series, Jess lives in New York City with her husband, son, and cat-who-thinks-he’s-a-dog, Charlie. Her debut novel for teens, The Catastrophic History of You &amp; Me, has been translated into more than a dozen languages. To find out more, visit www.jessrothenberg.com or follow Jess on Instagram and Twitter at @jessrothenberg. ...more",,https://www.goodreads.com/author/show/3415819.Jess_Rothenberg,https://images.gr-assets.com/authors/1552421532p5/3415819.jpg,,,3.94,4160,25368,
Jess Walter,"Jess Walter is the author of five novels and one nonfiction book. His work has been translated into more than 20 languages and his essays, short fiction, criticism and journalism have been widely published, in Details, Playboy, Newsweek, The Washington Post, the Los Angeles Times, The Boston Globe among many others.Walter also writes screenplays and was the co-author of Christopher Darden’s 1996 bestseller In Contempt. He lives with his wife Anne and children, Brooklyn, Ava and Alec in his childhood home of Spokane, Washington.","Literature & Fiction, Mystery & Thrillers, Nonfiction",https://www.goodreads.com/author/show/12667.Jess_Walter,https://images.gr-assets.com/authors/1338161770p5/12667.jpg,20/07/1965 0:00,,3.72,25157,238264,
Jesse Andrews,,,https://www.goodreads.com/author/show/5227163.Jesse_Andrews,https://images.gr-assets.com/authors/1323900718p5/5227163.jpg,,,3.51,16782,150550,
Jesse Q. Sutanto,"Jesse Q Sutanto grew up shuttling back and forth between Jakarta and Singapore and sees both cities as her homes. She has a Masters degree from Oxford University, though she has yet to figure out a way of saying that without sounding obnoxious. She is currently living back in Jakarta on the same street as her parents and about seven hundred meddlesome aunties. When she's not tearing out her hair over her latest WIP, she spends her time baking and playing FPS games. Oh, and also being a mom to her two kids. Jesse Q Sutanto grew up shuttling back and forth between Jakarta and Singapore and sees both cities as her homes. She has a Masters degree from Oxford University, though she has yet to figure out a way of saying that without sounding obnoxious. She is currently living back in Jakarta on the same street as her parents and about seven hundred meddlesome aunties. When she's not tearing out her hair over her latest WIP, she spends her time baking and playing FPS games. Oh, and also being a mom to her two kids. ...more",Young Adult,https://www.goodreads.com/author/show/19278992.Jesse_Q_Sutanto,https://images.gr-assets.com/authors/1564130716p5/19278992.jpg,,,3.8,44545,266184,
Jessica  Hamilton,Jessica^^HamiltonPseudonym for Ken Greenhall,,https://www.goodreads.com/author/show/20163115.Jessica_Hamilton,,,,3.73,218,1143,
Jessica  Payne,"Jessica lives in the Pacific Northwest where the mountains and Puget Sound are home. Beyond writing, she loves to run, rock climb, and explore the great outdoors with her daughter and husband. When holding still, which isn’t often, you’ll find a book in her hand and a cat or dog in her lap. Jessica writes suspense and thriller and is the host of #MomsWritersClub on Twitter and YouTube. You can find out more about her at her website, jessicapayne.net","Thriller, Suspense",https://www.goodreads.com/author/show/21953102.Jessica_Payne,https://images.gr-assets.com/authors/1643035977p5/21953102.jpg,,,4.1,1635,8499,
Jessica Clare,"This is a pen name for Jill Myles.Jill Myles has been an incurable romantic since childhood. She reads all the 'naughty parts' of books first, looks for a dirty joke in just about everything, and thinks to this day that the Little House on the Prairie books should have been steamier.After devouring hundreds of paperback romances, mythology books, and archaeological tomes, she decided to write a few books of her own - stories with a wild adventure, sharp banter, and lots of super-sexy situations. She prefers her heroes alpha and half-dressed, her heroines witty, and she loves nothing more than watching them overcome adversity to fall into bed together. This is a pen name for Jill Myles.Jill Myles has been an incurable romantic since childhood. She reads all the 'naughty parts' of books first, looks for a dirty joke in just about everything, and thinks to this day that the Little House on the Prairie books should have been steamier.After devouring hundreds of paperback romances, mythology books, and archaeological tomes, she decided to write a few books of her own - stories with a wild adventure, sharp banter, and lots of super-sexy situations. She prefers her heroes alpha and half-dressed, her heroines witty, and she loves nothing more than watching them overcome adversity to fall into bed together. ...more",Romance,https://www.goodreads.com/author/show/2884305.Jessica_Clare,https://images.gr-assets.com/authors/1442499453p5/2884305.jpg,,,3.83,15361,164334,
Jessica Cluess,,Fantasy,https://www.goodreads.com/author/show/6916708.Jessica_Cluess,https://images.gr-assets.com/authors/1438304096p5/6916708.jpg,,,3.83,4499,31740,
Jessica Day George,"Jessica Day George likes chocolate, knitting, books, travel, movies, dragons, horses, dogs, and her family. These are all things to keep in mind if you ever meet her. For instance, you could bring her chocolate to make the meeting go more smoothly. You could also talk about how adorable her children are, even if you have never seen them. You could discuss dog breeds (she had a Maltese named Pippin, and grew up with a poodle mix and a Brittany Spaniel. Right now she has a Coton de Tulear named Sunny). You could talk about Norway, and how it's the Greatest Place On Earth, and Germany, The Second Greatest Place On Earth. You could ask her about yarn, and indicate a willingness to learn to knit your own socks, if you can't already do so.And, we Jessica Day George likes chocolate, knitting, books, travel, movies, dragons, horses, dogs, and her family. These are all things to keep in mind if you ever meet her. For instance, you could bring her chocolate to make the meeting go more smoothly. You could also talk about how adorable her children are, even if you have never seen them. You could discuss dog breeds (she had a Maltese named Pippin, and grew up with a poodle mix and a Brittany Spaniel. Right now she has a Coton de Tulear named Sunny). You could talk about Norway, and how it's the Greatest Place On Earth, and Germany, The Second Greatest Place On Earth. You could ask her about yarn, and indicate a willingness to learn to knit your own socks, if you can't already do so.And, well, you could talk about books. Jessica's books, other people's books. It's really all about the books. To paraphrase Jerry Seinfeld: Friends, family, school, they were just obstacles in the way of getting more books.She would like it if books came with chocolate to eat while reading them. ...more","Children's Books, Young Adult, Fantasy",https://www.goodreads.com/author/show/359109.Jessica_Day_George,https://images.gr-assets.com/authors/1668889062p5/359109.jpg,,,4.09,20033,211613,
Jessica Khoury,"Jessica Khoury wrote her first book at age 4, a fan fic sequel to Syd Hoff's Danny and the Dinosaur, which she scribbled on notebook paper, stapled together, and placed on the bookshelf of her preschool classroom. Since that day, she's dreamed of being an author. When not writing, Jess enjoys spending time with family, playing video games, and oil and watercolor painting. She is also a professional mapmaker, and spends far too much time scribbling tiny trees and mountains for fictional worlds. Jess currently lives in Greenville, South Carolina. She is the author of the Corpus trilogy, The Forbidden Wish, Last of Her Name, and The Mystwick School of Musicraft. Jessica Khoury wrote her first book at age 4, a fan fic sequel to Syd Hoff's Danny and the Dinosaur, which she scribbled on notebook paper, stapled together, and placed on the bookshelf of her preschool classroom. Since that day, she's dreamed of being an author. When not writing, Jess enjoys spending time with family, playing video games, and oil and watercolor painting. She is also a professional mapmaker, and spends far too much time scribbling tiny trees and mountains for fictional worlds. Jess currently lives in Greenville, South Carolina. She is the author of the Corpus trilogy, The Forbidden Wish, Last of Her Name, and The Mystwick School of Musicraft. ...more","Science Fiction & Fantasy, Young Adult, Fantasy",https://www.goodreads.com/author/show/5625945.Jessica_Khoury,https://images.gr-assets.com/authors/1458492272p5/5625945.jpg,,,3.98,7975,50372,"Lois McMaster Bujold, Lloyd Alexander, Brian Jacques, Susan Cooper"
